customer_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
5235,Male,Married,False,3,on,gold,8,14,negative,paypal,expired,US,Hindi,28,2,133,10,False,good,16,10,old,11,False,yes
5236,Male,Married,True,9,on,basic,2,6,positive,card,expired,UK,Hindi,16,12,149,10,True,good,8,5,recent,9,True,yes
5237,Male,Married,False,7,off,gold,7,10,positive,paypal,expired,India,Telugu,30,9,103,6,True,poor,9,6,recent,16,True,yes
5238,Male,Single,True,8,on,gold,10,1,negative,upi,active,India,English,15,2,63,2,False,poor,1,4,old,18,False,no
5239,Female,Married,False,2,off,basic,1,0,neutral,paypal,expired,India,Hindi,18,11,82,10,False,good,16,10,recent,14,True,no
5240,Female,Single,True,3,off,basic,3,2,neutral,card,cancelled,US,Hindi,24,13,175,2,True,good,16,4,old,3,True,yes
5241,Female,Married,False,7,off,basic,7,4,neutral,card,expired,Germany,Telugu,8,20,128,1,True,better,18,7,old,20,False,no
5242,Female,Single,False,9,off,gold,6,17,neutral,card,cancelled,Germany,English,16,24,160,5,False,good,19,9,very_old,9,False,no
5243,Male,Single,True,1,on,gold,2,5,negative,card,active,US,English,8,22,100,8,True,poor,8,8,very_old,5,False,no
5244,Female,Single,True,9,off,basic,6,1,neutral,card,expired,US,Hindi,7,18,36,3,True,better,19,4,very_old,1,True,no
5245,Female,Single,False,10,on,gold,5,17,negative,card,cancelled,US,Hindi,31,24,182,7,True,poor,5,0,old,8,True,yes
5246,Male,Married,False,6,off,gold,2,17,positive,paypal,expired,US,Hindi,30,25,31,1,False,better,11,6,very_old,12,True,yes
5247,Female,Married,True,8,off,gold,1,20,neutral,paypal,cancelled,India,Hindi,12,21,32,9,False,good,17,3,very_old,8,True,no
5248,Female,Single,False,9,on,premium,8,8,neutral,paypal,cancelled,Germany,Hindi,46,22,113,2,False,better,2,6,old,9,True,no
5249,Female,Single,True,1,off,premium,6,15,neutral,upi,active,India,Hindi,26,13,167,7,True,better,6,1,recent,20,True,no
5250,Female,Single,True,8,on,premium,5,13,positive,upi,cancelled,India,English,25,8,171,1,True,poor,15,6,recent,15,False,no
5251,Female,Single,False,10,on,premium,5,8,neutral,card,expired,UK,English,0,8,180,9,False,poor,17,7,very_old,17,False,no
5252,Female,Single,True,4,on,gold,9,10,neutral,card,active,US,Telugu,31,2,173,6,False,better,7,3,very_old,0,False,no
5253,Female,Single,False,8,off,premium,3,10,neutral,paypal,cancelled,UK,Hindi,41,4,187,4,True,better,1,2,recent,5,True,no
5254,Female,Married,True,4,on,gold,3,6,neutral,upi,active,Germany,Telugu,20,5,190,1,True,better,13,5,very_old,16,True,no
5255,Female,Single,True,9,off,basic,3,6,negative,upi,expired,US,English,33,2,17,10,True,better,2,4,very_old,2,False,yes
5256,Male,Married,False,4,off,gold,1,12,negative,upi,cancelled,India,Telugu,30,15,24,2,True,poor,6,8,recent,2,True,no
5257,Female,Married,True,5,off,premium,6,1,neutral,upi,cancelled,US,Hindi,15,23,37,7,False,poor,5,3,very_old,5,True,yes
5258,Female,Married,True,10,off,basic,4,11,neutral,card,active,UK,Hindi,47,11,62,1,True,better,5,1,recent,8,False,no
5259,Male,Single,False,8,on,premium,1,10,positive,upi,active,Germany,Telugu,4,13,138,5,False,better,20,10,recent,9,False,no
5260,Male,Married,True,7,on,basic,8,15,positive,paypal,active,UK,English,18,10,159,3,False,good,10,8,old,2,False,no
5261,Male,Married,True,1,off,premium,4,18,neutral,paypal,active,India,English,29,7,123,4,False,good,15,3,recent,10,False,no
5262,Female,Married,True,7,off,basic,10,7,negative,paypal,active,US,Telugu,18,15,10,8,True,poor,3,7,old,8,True,no
5263,Male,Single,False,1,on,basic,1,5,positive,paypal,cancelled,India,Hindi,36,11,174,7,False,better,1,8,old,10,True,yes
5264,Male,Married,False,1,off,basic,3,7,neutral,card,cancelled,Germany,English,34,17,157,9,False,better,13,9,very_old,10,False,yes
5265,Female,Married,False,2,off,gold,3,10,neutral,upi,expired,India,Hindi,8,17,131,8,False,better,5,9,old,4,True,no
5266,Female,Single,False,3,off,basic,3,8,positive,card,expired,Germany,English,50,13,158,1,False,poor,14,8,recent,9,False,yes
5267,Male,Single,True,7,off,premium,3,2,positive,upi,expired,Germany,English,15,7,129,7,False,better,13,7,recent,7,False,no
5268,Male,Single,False,6,on,premium,1,0,negative,card,expired,US,English,24,21,61,4,False,better,19,9,very_old,7,True,yes
5269,Female,Single,True,10,off,basic,1,5,neutral,card,expired,India,English,17,3,117,9,True,poor,10,2,old,5,False,no
5270,Male,Single,True,8,off,basic,9,7,neutral,paypal,active,Germany,Hindi,27,14,182,9,False,better,18,4,old,6,False,no
5271,Male,Single,False,10,off,premium,6,7,negative,paypal,active,US,Telugu,14,15,150,1,True,good,10,1,very_old,13,False,yes
5272,Male,Married,True,10,on,gold,3,4,positive,card,expired,Germany,English,29,0,189,2,False,poor,15,9,old,16,True,yes
5273,Male,Married,False,5,off,premium,6,15,positive,paypal,expired,Germany,English,28,20,152,2,True,better,16,1,recent,1,False,no
5274,Female,Married,False,8,off,gold,5,5,negative,upi,active,Germany,English,17,12,117,4,True,better,20,3,very_old,20,True,no
5275,Female,Single,False,2,off,basic,1,6,positive,upi,expired,Germany,Telugu,41,22,48,4,True,poor,6,8,old,12,False,no
5276,Female,Married,False,9,on,premium,1,15,negative,upi,active,India,Hindi,48,15,54,4,True,good,19,3,very_old,11,False,no
5277,Female,Married,True,2,on,basic,10,19,neutral,paypal,cancelled,Germany,Telugu,48,2,164,5,True,poor,11,6,very_old,0,False,no
5278,Male,Single,True,10,on,basic,4,16,neutral,upi,expired,Germany,English,34,18,159,3,False,better,19,4,old,6,False,yes
5279,Male,Married,False,9,on,premium,3,8,positive,upi,active,Germany,Hindi,16,24,132,10,True,good,11,6,recent,0,False,no
5280,Female,Married,True,3,on,gold,6,18,positive,paypal,cancelled,UK,Hindi,38,24,134,1,False,good,12,1,very_old,18,True,yes
5281,Female,Single,True,3,on,basic,1,8,neutral,upi,cancelled,Germany,Telugu,17,0,154,2,False,better,20,9,recent,9,False,no
5282,Female,Single,False,9,on,premium,8,20,negative,paypal,cancelled,Germany,English,29,11,185,2,True,better,7,0,very_old,2,True,yes
5283,Male,Single,False,1,off,basic,8,8,neutral,upi,active,India,Hindi,14,17,87,5,False,poor,4,1,recent,19,False,no
5284,Female,Married,False,3,on,gold,5,19,negative,paypal,active,India,Hindi,31,0,38,4,True,good,6,5,old,13,True,no
5285,Male,Single,True,7,off,premium,10,20,positive,card,active,Germany,Telugu,4,22,39,5,False,poor,7,8,old,20,False,no
5286,Male,Single,True,4,off,basic,10,12,neutral,card,cancelled,UK,English,43,25,12,4,True,better,1,8,old,2,False,no
5287,Female,Single,True,5,off,basic,8,19,negative,upi,active,Germany,Telugu,22,2,21,5,True,better,12,10,old,14,False,yes
5288,Female,Single,True,2,on,basic,4,18,neutral,card,active,UK,English,33,22,132,3,False,poor,19,10,recent,16,False,no
5289,Male,Married,True,10,on,premium,1,7,neutral,paypal,expired,India,English,16,11,157,10,True,poor,3,1,recent,5,False,no
5290,Male,Single,False,2,on,basic,1,19,neutral,card,expired,Germany,Telugu,15,5,125,3,False,better,16,2,old,9,True,no
5291,Male,Married,False,3,off,premium,7,13,neutral,paypal,expired,India,English,42,14,46,2,True,poor,13,4,recent,9,True,no
5292,Male,Single,False,2,off,premium,10,10,neutral,card,active,US,English,13,4,68,1,False,good,19,0,recent,7,True,no
5293,Male,Married,True,5,off,gold,7,14,negative,card,active,UK,Telugu,26,25,100,2,False,good,6,5,very_old,6,False,no
5294,Male,Married,False,4,off,basic,1,15,positive,upi,expired,Germany,Telugu,1,25,178,10,False,better,7,2,recent,2,False,no
5295,Male,Married,False,1,off,gold,2,0,positive,paypal,expired,US,Hindi,26,21,76,3,True,good,20,3,very_old,2,True,no
5296,Male,Married,False,6,off,premium,5,2,positive,upi,cancelled,Germany,Telugu,18,14,70,3,True,poor,15,1,recent,11,False,no
5297,Female,Married,False,9,off,premium,1,8,positive,paypal,expired,UK,Telugu,17,11,96,10,True,good,10,0,very_old,6,True,yes
5298,Male,Married,False,8,on,gold,5,11,negative,paypal,active,US,Hindi,44,25,153,3,True,better,5,8,old,8,False,no
5299,Male,Married,False,7,off,basic,5,5,negative,upi,expired,UK,English,49,2,165,7,False,good,14,3,recent,15,False,yes
5300,Male,Married,True,7,off,basic,3,3,positive,card,expired,UK,Hindi,15,12,71,5,False,poor,3,6,old,4,False,no
5301,Female,Single,True,2,on,premium,7,9,positive,paypal,expired,India,English,0,9,16,1,False,poor,18,4,very_old,1,True,no
5302,Female,Single,False,1,off,premium,2,9,negative,upi,expired,US,Telugu,40,14,51,7,True,poor,13,3,recent,11,True,yes
5303,Male,Married,True,4,off,basic,4,15,positive,paypal,cancelled,UK,English,11,15,164,3,False,better,8,8,recent,14,True,yes
5304,Female,Married,True,9,on,basic,1,16,neutral,card,active,UK,English,24,17,92,5,False,good,4,5,very_old,9,False,no
5305,Male,Single,False,5,off,gold,5,11,positive,upi,expired,UK,Hindi,19,1,186,3,True,poor,14,9,recent,9,False,no
5306,Male,Single,False,8,on,premium,10,0,negative,card,active,UK,Hindi,41,8,43,9,False,poor,4,5,recent,2,False,yes
5307,Female,Single,False,9,on,gold,3,15,neutral,upi,active,Germany,Hindi,2,18,37,8,True,good,18,6,old,2,True,no
5308,Female,Married,True,2,off,gold,4,7,positive,card,active,US,English,13,2,148,10,False,better,3,1,old,2,False,no
5309,Male,Single,True,2,off,gold,2,12,positive,upi,active,US,Hindi,6,21,121,4,True,better,4,9,old,10,False,no
5310,Male,Married,False,2,on,premium,2,19,positive,card,expired,US,Hindi,49,2,38,10,False,good,6,1,very_old,14,False,yes
5311,Female,Married,True,8,on,gold,10,1,positive,upi,active,India,English,14,14,81,8,True,poor,18,8,recent,17,True,no
5312,Male,Single,True,2,on,basic,5,6,negative,card,expired,US,English,49,11,85,9,True,better,6,4,recent,17,False,yes
5313,Female,Single,False,3,off,gold,3,20,neutral,card,active,UK,Telugu,32,18,14,3,False,poor,4,4,old,0,False,no
5314,Female,Married,False,5,on,premium,1,5,neutral,upi,active,India,Hindi,11,22,53,6,True,good,3,0,very_old,1,True,no
5315,Female,Married,True,1,on,gold,9,1,neutral,paypal,expired,UK,Telugu,16,12,68,8,True,good,7,5,very_old,2,True,yes
5316,Male,Single,False,10,off,basic,1,14,neutral,card,cancelled,US,Hindi,24,20,93,5,False,better,10,6,old,16,False,no
5317,Male,Married,True,10,on,gold,8,15,neutral,paypal,active,UK,Telugu,50,20,52,4,True,better,20,2,old,4,True,no
5318,Male,Single,False,10,on,basic,7,8,neutral,paypal,cancelled,India,Hindi,45,24,169,4,False,poor,1,0,very_old,8,True,yes
5319,Male,Married,True,6,on,gold,7,19,neutral,paypal,active,US,Hindi,44,16,198,6,True,good,9,6,very_old,10,True,no
5320,Female,Married,True,5,off,premium,10,17,positive,card,expired,India,English,24,1,21,7,True,good,17,9,old,10,False,yes
5321,Female,Single,True,1,off,premium,9,19,positive,upi,cancelled,UK,Hindi,4,14,71,1,False,good,2,8,recent,10,False,yes
5322,Female,Married,False,8,off,gold,7,16,positive,paypal,expired,India,Hindi,19,18,42,8,True,better,9,7,very_old,11,True,no
5323,Female,Single,True,9,off,basic,8,7,negative,paypal,expired,UK,English,22,3,154,8,False,better,13,0,very_old,0,True,yes
5324,Female,Single,False,8,on,basic,8,17,neutral,upi,cancelled,India,Telugu,17,15,84,10,False,good,9,10,very_old,2,False,no
5325,Female,Married,False,3,off,gold,6,18,negative,upi,expired,Germany,Telugu,28,9,122,3,False,poor,14,10,very_old,11,False,yes
5326,Male,Married,False,3,on,basic,2,1,negative,upi,cancelled,UK,Telugu,32,13,43,6,True,poor,15,9,recent,11,True,yes
5327,Male,Single,False,6,on,basic,4,5,negative,upi,expired,India,Hindi,8,18,119,7,False,poor,5,9,very_old,13,True,no
5328,Male,Married,True,9,on,gold,7,2,neutral,upi,cancelled,US,Hindi,17,2,52,4,True,better,5,6,very_old,9,True,yes
5329,Male,Married,False,7,off,premium,10,13,neutral,card,cancelled,Germany,Telugu,7,20,61,3,False,good,20,7,very_old,11,False,yes
5330,Female,Married,True,9,on,gold,6,1,positive,paypal,active,UK,English,47,7,21,7,False,good,8,4,recent,12,False,yes
5331,Female,Married,False,6,off,basic,3,4,negative,paypal,cancelled,Germany,English,9,12,118,9,True,better,5,10,old,19,True,no
5332,Female,Single,False,8,off,gold,5,18,positive,upi,expired,Germany,English,39,19,194,10,False,good,18,1,old,10,False,yes
5333,Female,Single,True,8,off,basic,1,18,negative,paypal,cancelled,Germany,Telugu,50,17,111,4,True,good,19,6,recent,14,True,yes
5334,Female,Single,False,8,off,premium,10,16,positive,card,active,India,Telugu,29,12,150,4,True,better,11,9,recent,12,True,no
5335,Female,Single,True,8,on,basic,2,8,negative,card,cancelled,UK,English,38,10,152,6,False,poor,6,5,old,11,True,yes
5336,Female,Married,True,1,on,gold,2,15,neutral,upi,expired,Germany,Hindi,14,15,126,9,True,poor,11,10,recent,18,False,yes
5337,Male,Married,False,7,on,premium,3,16,positive,paypal,cancelled,UK,Telugu,37,16,87,7,False,good,17,6,recent,11,False,no
5338,Female,Single,True,2,off,gold,10,10,neutral,upi,cancelled,US,English,21,19,146,4,True,better,12,2,old,16,True,no
5339,Male,Single,False,6,on,basic,8,14,negative,paypal,active,India,Hindi,12,22,94,10,True,poor,1,4,recent,16,True,no
5340,Male,Single,True,9,on,basic,1,11,neutral,upi,active,India,Telugu,46,10,150,1,True,better,7,7,recent,6,True,no
5341,Female,Married,True,3,off,premium,7,13,negative,paypal,expired,US,Telugu,47,12,162,4,False,good,12,8,recent,13,False,yes
5342,Female,Married,False,4,off,basic,9,6,neutral,upi,cancelled,India,Hindi,36,13,64,7,False,poor,11,4,very_old,8,False,yes
5343,Male,Married,False,10,off,premium,1,9,negative,paypal,active,Germany,Telugu,4,25,182,1,True,better,18,9,old,9,True,no
5344,Male,Married,False,8,off,premium,3,9,neutral,upi,cancelled,India,Telugu,2,10,14,10,True,good,8,3,very_old,17,False,yes
5345,Male,Married,True,7,off,premium,2,13,neutral,card,active,US,Hindi,8,25,109,4,False,good,14,6,recent,6,True,no
5346,Male,Single,False,9,on,premium,3,2,positive,upi,expired,India,Telugu,13,14,107,6,False,good,4,7,very_old,2,True,no
5347,Female,Single,True,6,off,premium,7,17,neutral,upi,active,India,English,40,6,108,1,False,good,15,8,recent,2,True,no
5348,Male,Single,True,4,off,basic,4,3,positive,upi,cancelled,UK,Telugu,4,18,117,3,False,better,20,1,old,10,False,no
5349,Male,Married,False,4,off,gold,4,8,positive,upi,expired,UK,English,16,20,67,5,False,poor,9,7,very_old,17,False,yes
5350,Male,Single,True,10,on,premium,2,17,positive,card,cancelled,Germany,Telugu,17,0,66,4,False,poor,3,5,recent,4,True,no
5351,Female,Married,False,8,on,basic,10,17,positive,upi,expired,UK,Hindi,25,1,60,7,False,good,18,3,old,11,True,no
5352,Female,Single,False,8,on,premium,1,17,neutral,card,expired,UK,Telugu,44,18,149,10,False,better,3,5,very_old,18,True,yes
5353,Male,Married,True,1,on,gold,10,8,negative,card,cancelled,Germany,Telugu,24,13,69,6,True,better,11,3,very_old,0,False,no
5354,Female,Single,False,1,on,gold,5,15,negative,card,cancelled,India,English,6,14,46,10,False,better,19,8,old,7,True,yes
5355,Male,Single,False,10,off,gold,1,7,negative,card,cancelled,UK,English,25,23,59,1,True,poor,7,0,very_old,6,True,no
5356,Female,Married,False,2,on,gold,3,5,negative,card,expired,UK,English,42,9,103,3,True,better,9,8,very_old,20,True,yes
5357,Male,Single,True,6,on,basic,6,8,neutral,paypal,active,India,Telugu,12,9,154,4,False,poor,13,0,old,14,True,no
5358,Female,Single,False,2,on,basic,6,4,positive,upi,expired,US,Hindi,44,21,25,9,False,good,18,4,old,0,False,yes
5359,Male,Single,True,3,on,gold,2,13,positive,card,active,US,Hindi,14,2,163,1,True,good,10,5,very_old,16,False,no
5360,Male,Single,False,6,on,gold,5,16,neutral,card,expired,US,Telugu,13,20,181,1,False,poor,5,5,very_old,17,True,yes
5361,Female,Married,False,4,off,premium,4,4,positive,paypal,expired,UK,Hindi,11,20,33,5,False,good,10,5,very_old,2,True,no
5362,Female,Married,False,8,off,gold,6,11,positive,upi,expired,India,Hindi,22,22,198,10,True,poor,1,7,recent,3,False,yes
5363,Male,Married,False,10,off,premium,1,4,positive,card,expired,UK,English,45,24,186,8,True,good,19,0,old,13,True,yes
5364,Male,Married,False,8,off,premium,5,16,negative,paypal,expired,India,English,49,17,186,9,False,good,17,8,very_old,6,True,yes
5365,Male,Married,False,1,on,gold,8,20,neutral,card,expired,US,Hindi,38,14,44,1,False,poor,13,2,recent,6,True,no
5366,Male,Single,False,1,on,premium,3,6,positive,paypal,expired,India,English,16,5,75,4,True,better,1,6,recent,13,True,yes
5367,Female,Married,False,2,off,gold,2,18,neutral,card,expired,UK,English,25,3,48,2,False,better,2,3,recent,8,True,no
5368,Male,Single,True,10,on,premium,9,18,negative,upi,expired,UK,Telugu,16,10,154,7,True,poor,20,0,recent,14,False,yes
5369,Female,Married,True,6,on,gold,8,14,positive,card,active,US,Hindi,50,22,82,4,True,poor,5,9,old,4,True,no
5370,Male,Single,True,6,off,premium,5,15,neutral,paypal,active,India,Hindi,48,9,172,4,False,good,13,0,very_old,2,True,no
5371,Female,Married,False,1,on,basic,6,3,positive,upi,cancelled,Germany,English,2,22,112,3,True,better,8,8,recent,11,False,no
5372,Female,Married,False,5,off,basic,8,20,negative,upi,active,UK,Telugu,33,18,191,9,False,poor,3,5,recent,15,False,no
5373,Female,Married,True,6,off,premium,6,1,positive,card,cancelled,India,English,4,9,123,8,False,better,6,0,recent,5,False,yes
5374,Male,Single,False,6,off,basic,9,19,positive,paypal,active,India,Hindi,46,6,131,1,True,good,20,1,recent,7,False,yes
5375,Female,Married,True,10,off,gold,5,11,positive,card,cancelled,Germany,Telugu,3,2,152,4,False,poor,14,0,old,7,True,no
5376,Female,Married,True,2,on,basic,1,2,neutral,card,active,US,Telugu,31,3,96,6,False,good,2,6,recent,19,True,no
5377,Male,Married,True,10,on,gold,3,8,positive,card,cancelled,Germany,Hindi,8,22,190,8,True,good,6,8,very_old,18,False,no
5378,Female,Married,True,1,off,gold,8,18,negative,paypal,cancelled,US,Telugu,26,14,193,7,True,good,14,3,very_old,13,True,yes
5379,Female,Single,False,10,off,gold,7,20,neutral,paypal,cancelled,India,Telugu,14,11,179,7,True,better,11,3,recent,19,True,no
5380,Female,Married,False,7,off,gold,1,12,neutral,upi,expired,UK,Telugu,11,13,172,6,True,poor,6,0,old,7,True,yes
5381,Female,Married,True,8,on,gold,1,6,negative,upi,active,UK,English,4,24,170,5,True,poor,12,6,recent,3,False,no
5382,Male,Single,True,4,on,gold,1,4,negative,card,expired,India,Hindi,21,2,199,5,True,good,18,3,recent,9,True,yes
5383,Female,Single,True,1,on,gold,6,14,neutral,card,active,India,Telugu,48,0,194,8,False,better,6,9,recent,8,True,yes
5384,Female,Single,False,7,on,premium,7,7,negative,card,expired,Germany,Hindi,30,7,101,5,False,poor,15,7,recent,3,True,no
5385,Female,Married,False,1,off,premium,1,13,positive,paypal,active,India,Telugu,50,5,54,3,True,good,20,3,old,3,True,no
5386,Female,Married,False,10,off,gold,1,2,positive,upi,active,UK,Telugu,42,7,74,2,False,poor,1,6,old,1,True,no
5387,Male,Single,True,5,off,basic,9,4,neutral,upi,active,UK,Hindi,41,10,103,10,True,better,13,6,old,8,False,yes
5388,Female,Married,True,4,on,gold,4,8,negative,paypal,cancelled,Germany,Telugu,32,24,39,5,False,better,16,0,old,5,True,yes
5389,Female,Married,False,3,off,basic,10,2,positive,upi,cancelled,India,Hindi,2,5,45,7,True,good,16,0,recent,10,True,yes
5390,Female,Single,False,8,on,gold,6,15,negative,upi,active,India,English,29,8,101,7,True,better,4,6,old,0,False,yes
5391,Female,Married,False,4,off,gold,10,9,positive,card,active,UK,English,38,10,190,10,True,poor,12,7,old,15,True,no
5392,Female,Single,True,9,off,premium,6,4,negative,paypal,expired,India,English,7,17,77,4,False,poor,12,2,recent,16,False,no
5393,Male,Single,True,5,on,premium,2,17,neutral,upi,expired,US,Telugu,37,16,191,3,False,poor,15,1,very_old,11,True,no
5394,Female,Single,True,8,on,basic,8,10,negative,upi,active,US,English,17,24,76,5,False,good,1,3,very_old,4,True,no
5395,Female,Married,True,2,on,gold,10,0,neutral,paypal,expired,US,English,5,3,94,10,True,poor,19,8,recent,14,True,no
